indicatorId,geoUnit,year,type,subtype,value
FOSGP.5T8.F500600700,EST,2010,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,EST,2011,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,EST,2011,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,EST,2012,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,EST,2012,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,EST,2013,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,EST,2013,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,EST,2014,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,EST,2014,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,EST,2015,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,EST,2015,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,EST,2016,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,EST,2016,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,EST,2017,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,EST,2017,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,EST,2018,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,EST,2018,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,EST,2019,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,EST,2019,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,EST,2020,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,EST,2020,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,EST,2021,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,EST,2021,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,EST,2022,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,EST,2022,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,EST,2023,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,EST,2023,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,EST,2024,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,EST,2024,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,ETH,2000,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,ETH,2000,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,ETH,2002,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,ETH,2002,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,ETH,2003,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,ETH,2003,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,ETH,2004,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,ETH,2004,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,ETH,2005,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,ETH,2005,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,ETH,2008,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,ETH,2008,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,FIN,2000,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FIN,2000,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FIN,2001,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FIN,2001,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FIN,2002,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FIN,2002,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FIN,2003,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FIN,2003,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FIN,2004,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FIN,2004,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FIN,2009,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FIN,2009,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FIN,2010,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FIN,2010,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FIN,2011,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FIN,2011,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FIN,2012,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FIN,2012,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FIN,2013,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FIN,2013,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FIN,2014,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FIN,2014,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FIN,2015,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FIN,2015,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FIN,2016,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FIN,2016,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FIN,2017,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FIN,2017,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FIN,2018,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FIN,2018,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FIN,2019,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FIN,2019,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FIN,2020,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FIN,2020,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FIN,2021,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FIN,2021,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FIN,2022,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FIN,2022,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FIN,2023,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FIN,2023,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FJI,2016,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,FJI,2019,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,FRA,2000,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FRA,2000,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FRA,2002,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FRA,2002,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FRA,2003,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FRA,2003,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FRA,2004,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FRA,2004,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FRA,2006,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FRA,2006,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FRA,2007,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FRA,2007,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FRA,2008,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FRA,2008,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FRA,2009,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FRA,2009,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FRA,2012,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FRA,2012,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FRA,2013,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FRA,2013,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FRA,2014,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FRA,2014,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FRA,2015,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FRA,2015,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FRA,2016,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FRA,2016,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FRA,2018,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FRA,2018,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FRA,2019,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FRA,2019,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FRA,2020,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FRA,2020,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FRA,2021,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FRA,2021,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FRA,2022,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FRA,2022,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,FRA,2023,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,FRA,2023,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,GBR,2000,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GBR,2000,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,GBR,2001,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GBR,2001,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,GBR,2002,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GBR,2002,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,GBR,2003,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GBR,2003,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,GBR,2004,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GBR,2004,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,GBR,2005,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GBR,2005,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,GBR,2006,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GBR,2006,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,GBR,2007,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GBR,2007,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,GBR,2008,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GBR,2008,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,GBR,2009,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GBR,2009,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,GBR,2010,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GBR,2010,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,GBR,2011,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GBR,2011,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,GBR,2012,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GBR,2012,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,GBR,2013,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GBR,2013,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,GBR,2014,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GBR,2014,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,GBR,2015,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GBR,2015,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,GBR,2016,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GBR,2016,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,GBR,2019,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GBR,2019,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,GBR,2020,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GBR,2020,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,GBR,2021,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GBR,2021,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,GBR,2023,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GBR,2023,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,GEO,2000,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GEO,2000,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,GEO,2001,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GEO,2001,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,GEO,2002,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GEO,2002,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,GEO,2003,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GEO,2003,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,GEO,2004,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GEO,2004,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,GEO,2006,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GEO,2006,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,GEO,2007,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GEO,2007,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,GEO,2010,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,GEO,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,GEO,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,GEO,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,GEO,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,GEO,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,GEO,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,GEO,2021,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,GEO,2022,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,GEO,2023,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,GEO,2025,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GEO,2025,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,GHA,2015,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,GHA,2016,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,GHA,2017,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,GHA,2018,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,GHA,2019,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,GHA,2020,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,GHA,2021,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,GHA,2022,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,GHA,2023,Source,Data sources,Source: UIS Dynamic template
FOSGP.5T8.F500600700,GHA,2024,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,GHA,2024,Source,Data sources,Country's submission to UIS SFE Questionnaire C
